outcome,label,beta,se,p,sort_idx,r2,ar2,bp_p
imports_world_meur,3,-610.465994978219,5.33102857792341,0,3,0.946197954081984,0.937579179735894,0.0146036320668972
imports_world_meur,4,-156.232493722771,6.6637857255201,1.48645232196931e-121,4,0.946197954081984,0.937579179735894,0.0146036320668972
imports_world_meur,5,-249.098992467326,7.99654287264934,4.94157903470114e-213,5,0.946197954081984,0.937579179735894,0.0146036320668972
imports_world_meur,6,-446.165491211876,9.32930002031831,0,6,0.946197954081984,0.937579179735894,0.0146036320668972
imports_world_meur,7,215.368010043572,10.6620571648283,9.89336050117615e-91,7,0.946197954081984,0.937579179735894,0.0146036320668972
imports_world_meur,8,644.301511299021,11.9948143128183,0,8,0.946197954081984,0.937579179735894,0.0146036320668972
imports_world_meur,9,501.035012554471,13.3275714593326,0,9,0.946197954081984,0.937579179735894,0.0146036320668972
imports_world_meur,10,75.7685138099192,14.6603286057917,2.36272773829742e-07,10,0.946197954081984,0.937579179735894,0.0146036320668972
imports_world_meur,11,284.502015065364,15.9930857517444,8.59038965232315e-71,11,0.946197954081984,0.937579179735894,0.0146036320668972
imports_world_meur,12,1225.03551632081,17.3258428981715,0,12,0.946197954081984,0.937579179735894,0.0146036320668972
imports_world_meur,13,643.469017576257,18.6586000453584,1.28024493659915e-260,13,0.946197954081984,0.937579179735894,0.0146036320668972
imports_world_meur,14,979.702518831706,19.9913571916714,0,14,0.946197954081984,0.937579179735894,0.0146036320668972
imports_world_meur,15,1305.33602008715,21.3241143372757,0,15,0.946197954081984,0.937579179735894,0.0146036320668972
imports_world_meur,16,842.069521342599,22.6568714836032,2.40141552568864e-302,16,0.946197954081984,0.937579179735894,0.0146036320668972
imports_world_meur,17,1371.70302259805,23.9896286299244,0,17,0.946197954081984,0.937579179735894,0.0146036320668972
imports_world_meur,18,1446.43652385349,25.3223857762294,0,18,0.946197954081984,0.937579179735894,0.0146036320668972
imports_world_meur,Post_Tail,2326.59443031865,313.491865519221,1.15760671955688e-13,999,0.946197954081984,0.937579179735894,0.0146036320668972
exports_world_meur,Pre_Tail,-227.632895604899,156.406062765332,0.145559419951236,-999,0.961563758110806,0.955406496060595,0.362806795551777
exports_world_meur,-12,140.902634307094,13.9273753609098,4.64644935783701e-24,-12,0.961563758110806,0.955406496060595,0.362806795551777
exports_world_meur,-11,715.447849370085,12.6612503270219,0,-11,0.961563758110806,0.955406496060595,0.362806795551777
exports_world_meur,-10,735.893064433074,11.3951252938794,0,-10,0.961563758110806,0.955406496060595,0.362806795551777
exports_world_meur,-9,183.838279496065,10.1290002609881,1.29112511202676e-73,-9,0.961563758110806,0.955406496060595,0.362806795551777
exports_world_meur,-8,796.583494559056,8.86287522849157,0,-8,0.961563758110806,0.955406496060595,0.362806795551777
exports_world_meur,-7,585.728709622049,7.59675019559164,0,-7,0.961563758110806,0.955406496060595,0.362806795551777
exports_world_meur,-6,641.27392468504,6.33062516263503,0,-6,0.961563758110806,0.955406496060595,0.362806795551777
exports_world_meur,-5,532.019139748027,5.06450012958175,0,-5,0.961563758110806,0.955406496060595,0.362806795551777
exports_world_meur,-4,126.56435481102,3.79837509829248,1.93907252248438e-243,-4,0.961563758110806,0.955406496060595,0.362806795551777
exports_world_meur,-3,131.909569874008,2.53225006112345,0,-3,0.961563758110806,0.955406496060595,0.362806795551777
exports_world_meur,-2,85.2547849369996,1.26612502103548,0,-2,0.961563758110806,0.955406496060595,0.362806795551777
exports_world_meur,-1,0,0,1,-1,0.961563758110806,0.955406496060595,0.362806795551777
exports_world_meur,0,-955.054784937019,1.26612502399508,0,0,0.961563758110806,0.955406496060595,0.362806795551777
exports_world_meur,1,-2149.10956987403,2.53225006702194,0,1,0.961563758110806,0.955406496060595,0.362806795551777
exports_world_meur,2,-1222.76435481104,3.79837509732312,0,2,0.961563758110806,0.955406496060595,0.362806795551777
exports_world_meur,3,-1065.11913974805,5.06450013033535,0,3,0.961563758110806,0.955406496060595,0.362806795551777
exports_world_meur,4,-245.473924685057,6.33062516206458,0,4,0.961563758110806,0.955406496060595,0.362806795551777
exports_world_meur,5,-783.228709622068,7.59675019707388,0,5,0.961563758110806,0.955406496060595,0.362806795551777
exports_world_meur,6,-566.383494559072,8.86287522977065,0,6,0.961563758110806,0.955406496060595,0.362806795551777
exports_world_meur,7,366.261720503917,10.1290002610038,2.61821413320796e-286,7,0.961563758110806,0.955406496060595,0.362806795551777
exports_world_meur,8,1048.90693556691,11.3951252938871,0,8,0.961563758110806,0.955406496060595,0.362806795551777
exports_world_meur,9,563.952150629901,12.6612503273334,0,9,0.961563758110806,0.955406496060595,0.362806795551777
exports_world_meur,10,-84.6026343071078,13.927375360118,1.24330533758253e-09,10,0.961563758110806,0.955406496060595,0.362806795551777
exports_world_meur,11,-33.1574192441182,15.1935003929038,0.0290842761673191,11,0.961563758110806,0.955406496060595,0.362806795551777
exports_world_meur,12,204.987795818874,16.4596254261334,1.33046594235229e-35,12,0.961563758110806,0.955406496060595,0.362806795551777
exports_world_meur,13,612.233010881861,17.7257504580459,2.07148435798254e-261,13,0.961563758110806,0.955406496060595,0.362806795551777
exports_world_meur,14,668.178225944855,18.9918754914359,3.72708494425324e-271,14,0.961563758110806,0.955406496060595,0.362806795551777
exports_world_meur,15,54.9234410078458,20.2580005241968,0.00670406749227287,15,0.961563758110806,0.955406496060595,0.362806795551777
exports_world_meur,16,74.1686560708339,21.524125556442,0.000569290911744571,16,0.961563758110806,0.955406496060595,0.362806795551777
exports_world_meur,17,95.3138711338261,22.7902505897206,2.88674793831581e-05,17,0.961563758110806,0.955406496060595,0.362806795551777
exports_world_meur,18,90.6590861968168,24.0563756224824,0.000164159456052058,18,0.961563758110806,0.955406496060595,0.362806795551777
exports_world_meur,Post_Tail,1549.12543041202,282.258005596969,4.05748655070246e-08,999,0.961563758110806,0.955406496060595,0.362806795551777
log_imp,Pre_Tail,-0.0468427151543157,0.0245689392189416,0.0565746435097504,-999,0.325095370572697,0.216979580421721,0.255239187533869
log_imp,-12,0.00563687206336712,0.00265104938472163,0.0334799906978595,-12,0.325095370572697,0.216979580421721,0.255239187533869
log_imp,-11,0.0243742464526924,0.00241004489522428,4.80808761696333e-24,-11,0.325095370572697,0.216979580421721,0.255239187533869
log_imp,-10,0.00532769371685412,0.00216904040570037,0.0140397571690298,-10,0.325095370572697,0.216979580421721,0.255239187533869
log_imp,-9,0.026842552975092,0.00192803591624309,4.64213638379523e-44,-9,0.325095370572697,0.216979580421721,0.255239187533869
log_imp,-8,0.0483706524365983,0.00168703142672627,8.51388196590852e-181,-8,0.325095370572697,0.216979580421721,0.255239187533869
log_imp,-7,0.0314210461526136,0.00144602693728117,1.08617415980483e-104,-7,0.325095370572697,0.216979580421721,0.255239187533869
log_imp,-6,0.0398640844141287,0.00120502244777195,5.46428574724066e-240,-6,0.325095370572697,0.216979580421721,0.255239187533869
log_imp,-5,0.0502968574520043,0.000964017958163744,0,-5,0.325095370572697,0.216979580421721,0.255239187533869
log_imp,-4,0.0394657446063081,0.00072301346889671,0,-4,0.325095370572697,0.216979580421721,0.255239187533869
log_imp,-3,0.0607771111480304,0.000482008979645525,0,-3,0.325095370572697,0.216979580421721,0.255239187533869
log_imp,-2,0.00694883924263039,0.00024100449074707,8.32110865496204e-183,-2,0.325095370572697,0.216979580421721,0.255239187533869
log_imp,-1,0,0,1,-1,0.325095370572697,0.216979580421721,0.255239187533869
log_imp,0,0.0624604503627912,0.000241004490514233,0,0,0.325095370572697,0.216979580421721,0.255239187533869
log_imp,1,0.208124957216262,0.000482008979427087,0,1,0.325095370572697,0.216979580421721,0.255239187533869
log_imp,2,0.21852642381577,0.000723013468836694,0,2,0.325095370572697,0.216979580421721,0.255239187533869
log_imp,3,0.0559036785173429,0.000964017958341662,0,3,0.325095370572697,0.216979580421721,0.255239187533869
log_imp,4,0.0628176003347931,0.00120502244773534,0,4,0.325095370572697,0.216979580421721,0.255239187533869
log_imp,5,0.0228548312228646,0.00144602693711586,2.8620860309752e-56,5,0.325095370572697,0.216979580421721,0.255239187533869
log_imp,6,-0.000741723574446455,0.00168703142661735,0.660181944435264,6,0.325095370572697,0.216979580421721,0.255239187533869
log_imp,7,0.0472050880166074,0.00192803591618641,2.21362453604863e-132,7,0.325095370572697,0.216979580421721,0.255239187533869
log_imp,8,0.0730170563763316,0.00216904040567945,1.99204754459448e-248,8,0.325095370572697,0.216979580421721,0.255239187533869
log_imp,9,0.0628083526977855,0.00241004489529167,1.00778014172269e-149,9,0.325095370572697,0.216979580421721,0.255239187533869
log_imp,10,0.0239247895796257,0.00265104938478179,1.80272718224204e-19,10,0.325095370572697,0.216979580421721,0.255239187533869
log_imp,11,0.03740212884434,0.00289205387417064,2.94214797862768e-38,11,0.325095370572697,0.216979580421721,0.255239187533869
log_imp,12,0.0855464904663426,0.00313305836373486,3.75392610762874e-164,12,0.325095370572697,0.216979580421721,0.255239187533869
log_imp,13,0.0445489721824944,0.00337406285326014,8.39053939430539e-40,13,0.325095370572697,0.216979580421721,0.255239187533869
log_imp,14,0.104973132836649,0.003615067342749,2.20236637792107e-185,14,0.325095370572697,0.216979580421721,0.255239187533869
log_imp,15,0.0886977500763812,0.00385607183227833,4.44106648214941e-117,15,0.325095370572697,0.216979580421721,0.255239187533869
log_imp,16,0.0502975006666292,0.00409707632176769,1.2121974605531e-34,16,0.325095370572697,0.216979580421721,0.255239187533869
log_imp,17,0.134325733365604,0.00433808081128004,1.62997981440905e-210,17,0.325095370572697,0.216979580421721,0.255239187533869
log_imp,18,0.124271952344369,0.00457908530083227,3.41125502829094e-162,18,0.325095370572697,0.216979580421721,0.255239187533869
log_imp,Post_Tail,0.0947925536019838,0.0131162853442833,4.93458933586985e-13,999,0.325095370572697,0.216979580421721,0.255239187533869
log_exp,Pre_Tail,-0.0866923033814914,0.0266468232128631,0.00114039951760827,-999,0.27212593436953,0.155524749098629,0.0638081139690099
log_exp,-12,-0.0245148555654574,0.00285897883684896,9.93545459495511e-18,-12,0.27212593436953,0.155524749098629,0.0638081139690099
log_exp,-11,0.0371452471405838,0.00259907166987867,2.46388579584729e-46,-11,0.27212593436953,0.155524749098629,0.0638081139690099
log_exp,-10,0.0353662970158888,0.00233916450299335,1.21002850465888e-51,-10,0.27212593436953,0.155524749098629,0.0638081139690099
log_exp,-9,0.0256266886812749,0.00207925733565499,6.65061382673154e-35,-9,0.27212593436953,0.155524749098629,0.0638081139690099
log_exp,-8,0.0799391078719927,0.00181935016865013,0,-8,0.27212593436953,0.155524749098629,0.0638081139690099
log_exp,-7,0.0502342254399145,0.00155944300170778,1.16337355416644e-227,-7,0.27212593436953,0.155524749098629,0.0638081139690099
log_exp,-6,0.0509467770588771,0.00129953583453374,0,-6,0.27212593436953,0.155524749098629,0.0638081139690099
log_exp,-5,0.0337698203734664,0.00103962866762377,1.87900988553058e-231,-5,0.27212593436953,0.155524749098629,0.0638081139690099
log_exp,-4,0.0113863337736048,0.000779721500555428,2.68447146660911e-48,-4,0.27212593436953,0.155524749098629,0.0638081139690099
log_exp,-3,0.0077836527930257,0.000519814333250361,1.08736740283754e-50,-3,0.27212593436953,0.155524749098629,0.0638081139690099
log_exp,-2,-0.0121896878305906,0.0002599071642806,0,-2,0.27212593436953,0.155524749098629,0.0638081139690099
log_exp,-1,0,0,1,-1,0.27212593436953,0.155524749098629,0.0638081139690099
log_exp,0,0.0516308226268996,0.000259907165963883,0,0,0.27212593436953,0.155524749098629,0.0638081139690099
log_exp,1,0.188059507275962,0.000519814333625358,0,1,0.27212593436953,0.155524749098629,0.0638081139690099
log_exp,2,0.124828592674182,0.000779721500698485,0,2,0.27212593436953,0.155524749098629,0.0638081139690099
log_exp,3,-0.0156594936309955,0.00103962866755156,2.85411980145528e-51,3,0.27212593436953,0.155524749098629,0.0638081139690099
log_exp,4,0.0306847760114886,0.0012995358348662,2.89472203483032e-123,4,0.27212593436953,0.155524749098629,0.0638081139690099
log_exp,5,-0.0541453305743872,0.00155944300174879,3.80601710528524e-264,5,0.27212593436953,0.155524749098629,0.0638081139690099
log_exp,6,-0.0474215375809391,0.00181935016861762,9.07281927322398e-150,6,0.27212593436953,0.155524749098629,0.0638081139690099
log_exp,7,0.0216367597661772,0.00207925733579395,2.32789528115072e-25,7,0.27212593436953,0.155524749098629,0.0638081139690099
log_exp,8,0.081477000302914,0.00233916450297435,8.06845378403822e-266,8,0.27212593436953,0.155524749098629,0.0638081139690099
log_exp,9,0.035721041553355,0.00259907166987981,5.55089040918987e-43,9,0.27212593436953,0.155524749098629,0.0638081139690099
log_exp,10,-0.00887143799324405,0.0028589788369393,0.00191563603753308,10,0.27212593436953,0.155524749098629,0.0638081139690099
log_exp,11,-0.00595209352267046,0.00311888600403412,0.0563390617957843,11,0.27212593436953,0.155524749098629,0.0638081139690099
log_exp,12,-0.0101730854333713,0.00337879317087165,0.00260505829695746,12,0.27212593436953,0.155524749098629,0.0638081139690099
log_exp,13,0.031495683849419,0.00363870033794248,4.89676894791391e-18,13,0.27212593436953,0.155524749098629,0.0638081139690099
log_exp,14,0.0900380552088879,0.00389860750491817,5.20670389343522e-118,14,0.27212593436953,0.155524749098629,0.0638081139690099
log_exp,15,0.00764104814674701,0.00415851467198564,0.0661440105040607,15,0.27212593436953,0.155524749098629,0.0638081139690099
log_exp,16,-0.00207603284474881,0.00441842183905975,0.638456150124448,16,0.27212593436953,0.155524749098629,0.0638081139690099
log_exp,17,0.0508050731047436,0.00467832900600183,1.79411449926856e-27,17,0.27212593436953,0.155524749098629,0.0638081139690099
log_exp,18,0.0504087344164964,0.00493823617298773,1.8288713091777e-24,18,0.27212593436953,0.155524749098629,0.0638081139690099
log_exp,Post_Tail,0.0316686872761184,0.013640343787445,0.0202494856241127,999,0.27212593436953,0.155524749098629,0.0638081139690099
